num_timely_payments,num_delayed_payments,num_defaults,payment_history_months,credit_utilization_ratio,credit_limit_total,outstanding_balance,num_credit_cards,credit_history_years,age_oldest_account_years,avg_account_age_years,num_bank_accounts,num_loans,has_mortgage,has_auto_loan,loan_types_count,num_credit_inquiries_6m,num_new_accounts_12m,months_since_last_inquiry,age,monthly_income,employment_length_years,total_debt,debt_to_income_ratio,payment_consistency_score,income_stability_score,cibil_score,score_category
35,16,4,185,75.50924235454875,248274,187469,2,12,9,7,4,1,0,0,1,13,5,18,32,134025,12,366832,273.70415967170305,67.3076923076923,37.5,478,Poor
35,16,4,128,55.378030673287206,249052,137920,1,7,6,5,2,5,0,0,1,10,5,29,31,106312,4,274939,258.61520806682216,67.3076923076923,12.903225806451612,482,Poor
58,15,1,188,61.29633008991865,386183,236716,4,10,6,5,4,6,0,0,1,9,5,30,39,73952,10,385573,300.0,78.37837837837837,25.64102564102564,592,Fair
64,12,1,270,48.134744166351425,457748,220335,3,14,8,6,5,1,0,1,2,4,1,30,43,157517,14,191197,121.38181910523944,83.11688311688312,32.55813953488372,702,Good
21,26,2,46,81.65908937418689,318331,259946,0,0,0,0,2,2,0,0,1,15,6,7,25,55041,9,434415,300.0,43.75,36.0,378,Poor
75,11,0,321,21.884139620138615,303274,66368,4,21,17,11,4,4,1,0,2,4,2,42,52,146647,16,77365,52.75593772801352,86.20689655172413,30.76923076923077,772,Excellent
75,15,1,248,16.047405645513482,246084,39490,4,13,10,7,3,1,1,0,2,6,4,35,57,162822,15,68551,42.10180442446352,82.41758241758241,26.31578947368421,699,Good
33,18,5,166,72.24059150443111,81949,59200,2,3,1,1,4,6,0,0,1,13,6,24,43,117358,5,71943,61.30216943029022,63.46153846153846,11.627906976744185,478,Poor
67,9,0,218,11.73207359301243,550663,64604,2,16,12,11,4,7,0,1,2,5,1,33,49,153420,10,96752,63.06348585582062,87.01298701298701,20.408163265306122,721,Good
24,19,3,109,61.75065707515064,94971,58645,1,13,10,8,2,3,0,0,1,10,6,27,41,96482,10,81750,84.73083062125578,54.54545454545454,24.390243902439025,494,Poor
60,13,1,214,36.131869821059226,263873,95342,2,16,15,8,5,6,0,1,2,7,2,34,42,144376,12,129311,89.56544023937496,81.08108108108108,28.57142857142857,630,Fair
61,9,1,303,17.98409219482285,397131,71420,5,10,6,7,3,7,1,0,2,7,3,45,48,150768,10,77248,51.236336623156106,85.91549295774648,20.833333333333336,716,Good
72,11,0,323,31.95416292440016,579415,185147,6,14,12,8,6,4,0,0,1,2,1,40,49,135392,17,291999,215.66931576459467,85.71428571428571,34.69387755102041,793,Excellent
13,23,3,84,87.30444671563873,191143,166876,1,2,1,1,1,4,0,0,1,12,4,18,33,55363,11,331638,300.0,35.13513513513514,33.33333333333333,401,Poor
44,16,2,162,61.12268490256546,194625,118960,3,15,14,11,4,1,0,0,1,9,4,24,48,143054,7,215036,150.3180617109623,72.1311475409836,14.583333333333334,576,Fair
51,15,1,212,48.859595395549704,228068,111433,3,15,12,7,3,7,0,0,1,10,3,27,52,165135,8,206224,124.8820661882702,76.11940298507463,15.384615384615385,605,Fair
39,20,3,127,77.56585717337684,404290,313591,2,13,9,9,3,5,0,0,1,12,4,14,43,140677,8,415600,295.42853487066117,65.0,18.6046511627907,494,Poor
37,19,5,142,63.30454704976253,84621,53568,2,7,5,4,3,2,0,0,1,10,4,19,40,82911,6,86417,104.22863070038957,64.91228070175438,15.0,489,Poor
11,21,4,85,83.32161788115374,253799,211469,2,3,2,1,3,1,0,0,1,14,5,19,30,127152,8,318440,250.4404177677111,33.33333333333333,26.666666666666668,386,Poor
62,12,2,205,29.495272074889673,323854,95521,5,12,10,9,3,4,0,1,2,6,4,24,46,153339,16,94328,61.515987452637624,82.66666666666667,34.78260869565217,623,Fair
50,13,1,235,41.95373864574434,364712,153010,3,11,10,6,5,3,0,1,2,9,3,37,39,151189,8,269889,178.5110027845941,78.125,20.51282051282051,605,Fair
28,17,5,103,51.72207061913369,165267,85479,2,3,2,1,4,7,0,0,1,10,5,14,47,56678,9,117182,206.75041462295778,60.86956521739131,19.148936170212767,495,Poor
67,12,2,267,34.598908037473336,235023,81315,4,17,12,8,3,3,1,0,2,6,2,34,45,89040,15,77311,86.82726864330638,83.75,33.33333333333333,688,Good
70,9,0,219,46.04952768173455,164967,75966,3,21,12,14,3,5,0,0,1,7,1,39,49,118452,15,65428,55.23587613548104,87.5,30.612244897959183,729,Good
55,15,0,241,61.4410593112102,488677,300248,3,10,6,7,4,3,0,1,2,8,3,25,45,88446,12,487083,300.0,77.46478873239437,26.666666666666668,606,Fair
37,15,5,157,61.323156841488554,244063,149667,4,13,10,6,3,5,0,0,1,9,3,32,47,108474,12,262177,241.6957058834375,69.81132075471697,25.53191489361702,517,Poor
54,16,0,205,46.69493448092864,170349,79544,2,10,8,7,2,4,0,0,1,10,3,28,37,136442,12,93693,68.66873836501956,76.05633802816901,32.432432432432435,572,Fair
41,15,2,150,57.8436130027901,130794,75655,1,10,6,4,3,3,0,0,1,10,5,18,49,59480,9,99238,166.84263618022865,71.9298245614035,18.367346938775512,512,Poor
34,14,3,166,61.23958131135629,176193,107899,3,7,5,3,3,3,0,0,1,11,3,33,37,79813,14,142084,178.0211243782341,69.38775510204081,37.83783783783784,526,Poor
69,15,2,214,23.54629839403259,319297,75182,2,12,8,6,3,0,0,0,0,8,3,39,51,123589,18,79257,64.12949372516972,81.17647058823529,35.294117647058826,697,Good
19,27,4,130,78.3589390904978,132314,103679,2,10,6,6,2,0,0,0,0,14,5,17,35,55421,7,90143,162.65134154923226,40.42553191489361,20.0,391,Poor
19,25,4,144,80.35782916789057,375959,302112,1,8,5,5,2,3,0,0,1,12,5,22,39,80107,8,589803,300.0,42.22222222222222,20.51282051282051,416,Poor
15,22,2,72,98.97597225962275,371089,367288,2,4,3,1,2,6,0,0,1,14,6,6,42,33465,8,423983,300.0,39.473684210526315,19.047619047619047,388,Poor
46,15,2,174,46.814870386225266,319661,149648,2,9,8,3,4,1,0,0,1,11,5,21,37,129832,14,243466,187.52387701029022,74.19354838709677,37.83783783783784,522,Poor
25,25,2,132,75.35791991739436,100796,75957,3,3,2,1,2,1,0,0,1,14,6,22,42,103751,7,75231,72.51110832666673,49.01960784313725,16.666666666666664,425,Poor
94,4,0,355,1.7828123461480434,333265,5941,3,21,16,12,6,7,1,1,3,2,1,34,51,135132,15,9804,7.255128318977,94.94949494949495,29.411764705882355,815,Excellent
37,17,4,111,74.64799779941677,104996,78377,2,8,5,4,3,0,0,0,0,13,6,14,35,80083,10,144188,180.04819999250776,67.27272727272727,28.57142857142857,485,Poor
19,19,4,87,81.99497137454766,366232,300291,3,11,9,4,3,7,0,0,1,12,5,23,36,114700,7,402782,300.0,48.717948717948715,19.444444444444446,425,Poor
37,19,3,179,73.92383733652969,425767,314743,2,7,4,5,3,7,0,0,1,10,4,17,36,72072,7,613826,300.0,64.91228070175438,19.444444444444446,475,Poor
91,3,0,281,16.976933439354248,249167,42300,3,17,13,10,5,2,0,0,1,3,2,52,55,184998,21,45867,24.793241008010895,95.78947368421052,38.18181818181819,806,Excellent
40,18,2,156,59.34332894600104,310331,184160,4,7,6,5,5,2,0,0,1,8,3,34,54,159834,8,361685,226.28789869489597,67.79661016949152,14.814814814814813,600,Fair
30,18,5,144,49.1623665064694,158904,78120,1,12,7,6,4,3,0,0,1,10,3,15,46,98908,9,134686,136.17300926113157,61.224489795918366,19.565217391304348,522,Poor
65,10,1,213,17.765460576931552,340137,60426,5,13,11,8,5,7,0,1,2,6,2,35,47,109286,12,83545,76.44620536939772,85.52631578947368,25.53191489361702,718,Good
26,18,5,184,72.18928773807389,115496,83375,3,14,12,7,2,5,0,0,1,11,3,27,35,79363,5,107592,135.56947192016432,57.77777777777777,14.285714285714285,517,Poor
30,18,2,106,51.437691043107165,96735,49758,3,4,3,1,4,1,0,0,1,11,5,23,40,72826,8,67638,92.87617059841266,61.224489795918366,20.0,503,Poor
39,16,5,195,75.74570233778144,446604,338283,2,11,7,6,4,7,0,0,1,10,4,14,49,81228,9,372008,300.0,69.64285714285714,18.367346938775512,500,Poor
35,18,2,213,48.41023654545313,319335,154590,1,11,10,5,2,7,0,0,1,9,3,31,35,69543,13,125979,181.1526681333851,64.81481481481481,37.142857142857146,529,Poor
24,20,5,122,89.66299838378266,362892,325379,4,11,8,5,2,5,0,0,1,12,5,25,40,58728,10,432001,300.0,53.333333333333336,25.0,480,Poor
40,16,1,194,30.971864779936695,148248,45915,4,17,12,11,3,3,0,0,1,7,2,20,54,103711,15,73937,71.29137699954681,70.17543859649122,27.77777777777778,605,Fair
33,20,3,145,81.89001680731995,58604,47990,1,6,5,3,3,3,0,0,1,13,5,15,47,55988,4,87351,156.0173608630421,61.111111111111114,8.51063829787234,475,Poor
42,19,2,180,39.94503748290925,237215,94755,1,16,12,11,3,1,0,0,1,10,5,30,36,141499,7,168097,118.79730598802819,67.74193548387096,19.444444444444446,596,Fair
8,27,3,120,80.27852120144327,137580,110447,0,4,3,3,3,2,0,0,1,15,6,23,41,114203,10,207176,181.41029570151397,22.22222222222222,24.390243902439025,376,Poor
39,21,3,169,80.13920709955798,307979,246811,1,4,3,2,2,1,0,0,1,12,5,24,45,145911,11,199006,136.38862046041766,63.934426229508205,24.444444444444443,518,Poor
51,17,0,167,42.09727930304203,269270,113355,3,7,5,3,3,4,0,0,1,10,4,35,41,108976,7,126248,115.84936132726472,73.91304347826086,17.073170731707318,601,Fair
89,9,1,251,15.581268384792219,351230,54726,4,12,7,8,6,1,1,1,3,5,2,45,50,108414,12,54452,50.225985573818875,89.8989898989899,24.0,777,Excellent
30,19,2,134,49.12149239723,364634,179113,4,8,6,5,3,6,0,0,1,12,3,27,46,146667,5,201000,137.04514307922025,60.0,10.869565217391305,529,Poor
59,13,0,189,32.75361950306957,484373,158649,5,17,12,12,3,4,0,1,2,8,3,39,41,143693,13,130027,90.4894462499913,80.82191780821918,31.70731707317073,602,Fair
44,16,3,146,46.652778530185515,107811,50296,4,9,7,4,2,1,0,0,1,11,3,28,39,98923,10,57565,58.191724876924475,72.1311475409836,25.64102564102564,526,Poor
16,19,5,88,84.41310488862493,253280,213801,1,2,1,1,2,5,0,0,1,12,5,19,29,61028,5,359001,300.0,44.44444444444444,17.24137931034483,416,Poor
11,23,4,140,61.705691833507416,404052,249323,2,3,2,2,1,5,0,0,1,13,4,23,34,61162,6,200920,300.0,31.428571428571427,17.647058823529413,421,Poor
30,21,2,112,53.52748033933072,188037,100651,1,12,10,5,3,5,0,0,1,11,3,17,31,58404,13,158178,270.8341894390795,57.692307692307686,41.935483870967744,513,Poor
26,23,2,176,65.07383079137317,75803,49327,2,12,10,5,4,0,0,0,0,12,4,17,44,118223,10,72081,60.97036955583939,52.0,22.727272727272727,484,Poor
33,21,4,182,47.00663336370021,452425,212669,2,9,8,6,2,2,0,0,1,11,5,23,39,141709,6,313870,221.48910796068,60.0,15.384615384615385,524,Poor
68,8,2,198,43.93237268710016,270779,118959,3,17,14,8,5,0,1,1,2,5,4,41,43,99629,18,199567,200.31015065894468,88.31168831168831,41.86046511627907,696,Good
6,21,2,134,100.0,278744,278744,3,0,0,0,1,6,0,0,1,13,7,8,27,40525,5,551574,300.0,21.428571428571427,18.51851851851852,399,Poor
45,18,0,166,67.29905952513967,317508,213679,4,6,4,3,2,5,0,0,1,10,5,21,47,161662,15,302015,186.81879476933355,70.3125,31.914893617021278,591,Fair
38,21,3,194,82.14598360867203,246541,202523,4,12,11,8,4,3,0,0,1,9,4,21,39,107742,10,207947,193.0045850271946,63.33333333333333,25.64102564102564,516,Poor
58,15,2,240,52.1279320910818,247099,128807,3,15,12,6,4,6,0,0,1,8,4,28,44,169489,12,244401,144.19873856120455,78.37837837837837,27.27272727272727,598,Fair
59,12,2,217,34.25584911665714,371195,127155,2,15,12,6,4,2,0,1,2,9,2,31,39,128997,11,192930,149.5616177120398,81.94444444444444,28.205128205128204,610,Fair
42,22,2,169,70.50530685416442,226620,159779,1,4,2,2,3,7,0,0,1,9,4,15,39,75106,9,263250,300.0,64.61538461538461,23.076923076923077,517,Poor
35,17,4,144,49.220278455001065,405605,199639,2,12,11,9,3,1,0,0,1,13,5,32,42,142771,12,334963,234.61557319063394,66.0377358490566,28.57142857142857,499,Poor
66,16,1,241,37.211796437324125,243324,90545,2,10,8,6,4,6,1,1,3,8,3,28,54,102819,16,178815,173.9124091850728,79.51807228915662,29.629629629629626,671,Good
68,13,1,285,47.57244584461097,265438,126275,4,12,8,6,5,7,0,0,1,6,3,30,58,156427,16,216044,138.11170705824443,82.92682926829268,27.586206896551722,684,Good
36,21,4,152,78.1967759020628,183641,143601,2,13,8,7,2,7,0,0,1,9,5,30,40,102503,14,191877,187.19159439235924,62.06896551724138,35.0,516,Poor
17,22,2,121,75.81478000471188,295830,224282,0,8,6,5,1,1,0,0,1,15,7,21,26,116227,7,402504,300.0,42.5,26.923076923076923,396,Poor
54,14,2,263,26.210870983954237,338091,88616,5,13,9,7,5,0,1,1,2,5,2,44,54,156226,15,113345,72.55194397859512,78.26086956521739,27.77777777777778,676,Good
30,20,5,177,74.91209757826547,383883,287574,3,9,6,6,2,5,0,0,1,11,5,27,39,134602,4,464602,300.0,58.82352941176471,10.256410256410255,496,Poor
51,17,1,229,37.21734233115599,335319,124796,4,8,5,6,2,4,0,0,1,7,3,35,41,153357,11,134248,87.53953194180897,73.91304347826086,26.82926829268293,590,Fair
26,21,2,103,89.42703009201558,309814,277057,2,4,2,2,4,6,0,0,1,13,5,16,32,49818,10,429671,300.0,54.166666666666664,31.25,482,Poor
20,22,5,129,72.61995560004999,126127,91593,3,11,10,5,1,4,0,0,1,11,4,11,44,36387,3,128304,300.0,46.51162790697674,6.8181818181818175,424,Poor
46,12,1,179,62.30825746447185,296110,184500,4,12,9,8,4,2,0,0,1,8,3,29,47,73358,10,341203,300.0,77.96610169491525,21.27659574468085,586,Fair
38,15,1,233,62.35632564968783,90065,56161,1,14,11,9,3,5,0,0,1,10,3,20,52,109408,7,54523,49.834564200058495,70.37037037037037,13.461538461538462,580,Fair
46,14,3,203,54.40746838915851,434638,236475,3,9,7,5,2,3,0,0,1,10,5,33,44,78290,9,224488,286.7390471324562,75.40983606557377,20.454545454545457,528,Poor
37,19,1,152,48.94790290236331,466922,228548,1,9,8,5,3,6,0,0,1,9,5,32,50,143448,14,222663,155.2221013886565,64.91228070175438,28.000000000000004,579,Fair
77,6,0,249,42.66729441265498,504718,215349,4,19,16,14,4,7,1,1,3,4,3,29,44,180602,15,194072,107.45838916512554,91.66666666666666,34.090909090909086,726,Good
41,18,1,239,38.784805716569586,320767,124408,3,16,10,12,3,4,0,0,1,7,2,30,52,72749,12,243878,300.0,68.33333333333333,23.076923076923077,602,Fair
23,27,2,131,68.5682010633042,63517,43552,1,4,3,1,2,2,0,0,1,12,7,17,34,100454,7,41667,41.47868676210006,45.09803921568628,20.588235294117645,383,Poor
56,15,2,166,34.890570176374844,170420,59460,2,10,8,6,3,3,0,0,1,8,4,27,45,155702,12,72916,46.830483873039526,77.77777777777779,26.666666666666668,606,Fair
68,9,1,253,44.52981281734313,361214,160847,5,12,9,9,4,2,1,0,2,7,2,40,39,163663,10,269579,164.71591013240624,87.17948717948718,25.64102564102564,677,Good
66,14,1,266,22.49755094293876,225660,50767,3,14,11,6,5,6,0,0,1,7,1,27,48,146393,14,47963,32.76317856728122,81.48148148148148,29.166666666666668,702,Good
39,12,0,170,56.68464918783594,142681,80878,3,14,8,6,4,6,0,0,1,9,3,25,42,132161,12,82930,62.7492225391757,75.0,28.57142857142857,576,Fair
33,19,5,102,61.90857965736183,170085,105297,3,10,6,4,3,1,0,0,1,9,3,14,31,89622,8,118109,131.78572225569613,62.264150943396224,25.806451612903224,503,Poor
68,9,1,285,52.06189698749688,154231,80295,5,9,8,5,5,5,1,1,3,8,3,31,53,183052,18,95348,52.08793129821034,87.17948717948718,33.9622641509434,676,Good
47,17,2,190,53.49822887214966,234675,125546,2,8,7,5,3,5,0,0,1,8,4,22,38,66316,14,120365,181.50220158031246,72.3076923076923,36.84210526315789,576,Fair
28,24,5,143,67.25105118081451,40136,26991,3,2,1,1,2,5,0,0,1,14,6,22,42,53765,11,25563,47.545801171766016,52.83018867924528,26.190476190476193,410,Poor
52,12,1,215,59.48004921389843,398292,236904,3,16,14,8,5,7,0,0,1,7,2,21,46,164416,16,418532,254.55673413779684,80.0,34.78260869565217,623,Fair
39,18,3,146,49.139952143428964,240385,118125,3,5,4,3,4,3,0,0,1,12,4,14,49,142891,13,120529,84.35030897677251,67.24137931034483,26.53061224489796,505,Poor
47,14,0,198,59.1297673388037,230170,136098,4,9,6,4,4,2,0,0,1,9,3,25,50,102074,10,243341,238.3966534083116,75.80645161290323,20.0,624,Fair
21,22,5,114,52.32649218226045,210237,110009,3,4,3,2,4,2,0,0,1,13,6,24,38,50890,11,124747,245.13067400275102,47.72727272727273,28.947368421052634,476,Poor
46,15,2,233,31.978737876088275,416583,133217,4,7,5,4,2,1,0,0,1,8,5,26,51,105692,9,218930,207.13961321575897,74.19354838709677,17.647058823529413,589,Fair
76,10,1,294,29.054728526293516,532886,154828,3,15,9,11,5,6,0,0,1,5,1,37,46,189959,14,137435,72.34982285651114,87.35632183908046,30.434782608695656,787,Excellent
70,13,0,292,33.40342686475191,347814,116181,2,14,8,8,3,0,0,0,0,6,3,46,58,123825,12,200868,162.2192610539067,83.33333333333334,20.689655172413794,714,Good
75,10,0,302,3.2673188248018548,218717,7146,3,23,21,15,5,3,0,0,1,4,0,51,64,196977,16,11008,5.588469719815004,87.20930232558139,25.0,812,Excellent
88,5,1,312,33.637909677959364,452266,152132,5,20,19,10,6,1,0,0,1,4,0,49,54,174757,19,256482,146.76493645461986,93.61702127659575,35.18518518518518,810,Excellent
12,21,2,47,91.64717412622703,75241,68956,1,2,1,1,2,5,0,0,1,15,7,11,26,49823,4,68908,138.3056018304799,35.294117647058826,15.384615384615385,383,Poor
58,13,1,166,38.042667035247746,191749,72946,5,16,10,12,4,7,0,1,2,10,4,27,50,92332,13,134976,146.18550448381927,80.55555555555556,26.0,609,Fair
55,14,1,208,42.972890072897485,283304,121743,4,7,5,4,3,4,0,1,2,9,3,26,42,113326,13,146791,129.52985193159557,78.57142857142857,30.952380952380953,622,Fair
61,12,2,218,52.693810818384314,165516,87216,2,15,12,7,4,0,1,1,2,7,2,38,43,101885,12,76867,75.44486430779801,82.43243243243244,27.906976744186046,683,Good
39,19,3,139,56.46934321689088,435257,245786,1,3,2,1,2,1,0,0,1,12,4,29,43,119432,9,347016,290.5552950632996,66.10169491525424,20.930232558139537,490,Poor
79,3,1,314,30.741071139317427,450070,138356,4,23,18,14,6,1,1,0,2,2,1,40,46,161381,14,121622,75.36327076917357,95.18072289156626,30.434782608695656,818,Excellent
46,14,2,255,34.00467399638566,432244,146983,5,13,7,5,5,5,0,0,1,9,2,34,48,157631,9,120392,76.3758397777087,75.40983606557377,18.75,628,Fair
66,12,1,300,9.940971806831854,195250,19409,4,12,9,5,4,5,0,1,2,6,3,30,46,164294,19,32190,19.592924878571342,83.54430379746836,41.30434782608695,726,Good
14,26,2,82,74.73748409157136,230802,172495,0,10,7,4,2,3,0,0,1,14,7,9,39,121171,3,144635,119.36436936230616,34.146341463414636,7.6923076923076925,396,Poor
34,19,5,161,46.35147560426897,402167,186410,3,6,4,3,4,2,0,0,1,11,5,15,32,81655,11,222921,273.0034902945319,62.96296296296296,34.375,515,Poor
63,14,0,293,23.48454053669365,331193,77779,5,16,15,8,3,5,1,0,2,8,4,38,56,89525,17,127046,141.91119798938846,80.76923076923077,30.357142857142854,695,Good
22,21,3,84,74.87942246502529,264787,198270,1,1,0,0,3,1,0,0,1,12,5,9,26,110561,7,212404,192.11476017763948,50.0,26.923076923076923,396,Poor
64,15,2,204,31.16726474582333,318694,99328,3,14,13,6,5,1,1,1,3,7,4,45,49,179569,10,198275,110.41716554639163,80.0,20.408163265306122,693,Good
7,23,5,39,78.9745261933812,279409,220661,1,0,0,0,3,4,0,0,1,13,5,16,38,68514,9,248329,300.0,22.58064516129032,23.684210526315788,374,Poor
56,11,2,156,56.636220402440664,243661,138000,4,7,4,3,3,0,0,0,0,7,3,25,49,161175,16,183111,113.61005118659841,82.35294117647058,32.6530612244898,611,Fair
40,19,4,160,84.33332631033926,268161,226149,3,13,12,5,3,3,0,0,1,9,4,16,38,76540,13,350245,300.0,66.66666666666666,34.21052631578947,507,Poor
49,19,0,169,32.40044655105254,190593,61752,2,16,11,9,4,2,0,0,1,7,5,27,43,136112,9,53738,39.48072175855178,71.01449275362319,20.930232558139537,597,Fair
60,13,0,239,48.68818108967504,233049,113467,4,13,12,5,4,6,0,0,1,10,2,23,45,122221,7,136640,111.79748161117975,81.08108108108108,15.555555555555555,611,Fair
31,17,4,129,55.13373172411089,99557,54889,2,11,9,6,3,6,0,0,1,11,3,20,36,53981,13,62977,116.66512291361775,63.26530612244898,36.11111111111111,512,Poor
14,18,3,140,77.34286972625253,61230,47357,3,1,0,0,1,6,0,0,1,13,5,17,31,97443,4,56031,57.50130845725193,42.42424242424242,12.903225806451612,427,Poor
15,26,5,103,91.35039480068536,398536,364064,2,5,3,3,3,4,0,0,1,12,4,13,35,78878,11,681155,300.0,35.714285714285715,31.428571428571427,401,Poor
58,12,0,242,66.23869888853085,264448,175166,3,15,12,8,4,3,0,0,1,9,5,30,53,160660,13,259531,161.54052035354164,81.69014084507043,24.528301886792452,593,Fair
48,16,1,153,69.63393520799985,338971,236038,2,12,11,8,4,2,0,0,1,10,5,35,39,92300,12,424999,300.0,73.84615384615385,30.76923076923077,575,Fair
69,14,1,246,23.35929786114161,273882,63976,3,13,10,7,4,0,1,0,1,7,4,37,46,95546,16,71903,75.254851066502,82.14285714285714,34.78260869565217,679,Good
55,17,2,214,50.00549812088275,178010,89014,3,8,7,3,3,0,0,1,1,8,3,26,46,116701,16,129337,110.827670714047,75.34246575342466,34.78260869565217,615,Fair
62,14,2,180,37.81594132124091,198541,75080,4,11,9,7,3,5,0,0,1,7,4,35,54,155280,12,109487,70.50940236991242,80.51948051948052,22.22222222222222,621,Fair
30,21,3,162,71.24620268590228,39606,28217,2,9,5,6,2,1,0,0,1,11,5,23,40,123059,7,48047,39.04387326404407,57.692307692307686,17.5,472,Poor
3,24,5,100,100.0,125013,125013,0,0,0,0,3,2,0,0,1,14,7,23,25,83224,9,163688,196.68364894741902,10.714285714285714,36.0,376,Poor
31,20,5,161,49.42662540084734,305815,151154,3,8,7,3,2,3,0,0,1,12,6,28,36,103981,8,203446,195.65689885652188,59.61538461538461,22.22222222222222,498,Poor
75,6,1,294,19.9328923611955,497008,99068,5,18,13,13,6,0,1,1,2,3,2,49,58,151369,13,101563,67.09630109203337,91.46341463414635,22.413793103448278,803,Excellent
55,15,2,227,31.72209475742985,440403,139705,3,18,14,13,4,6,1,0,2,5,2,28,47,120984,10,133370,110.23771738411692,77.46478873239437,21.27659574468085,676,Good
32,20,3,167,83.72418316441384,85044,71202,3,9,7,4,2,6,0,0,1,12,6,26,35,119288,4,82028,68.7646703775736,60.37735849056604,11.428571428571429,486,Poor
51,16,0,206,41.732532420118986,175450,73219,3,8,7,4,3,4,0,0,1,8,5,35,37,141377,13,121322,85.81452428612857,75.0,35.13513513513514,582,Fair
80,9,1,304,22.15281401490419,259861,57566,4,12,11,6,5,7,1,0,2,7,1,38,46,181990,17,92250,50.689598329578544,88.88888888888889,36.95652173913043,727,Good
45,15,1,211,32.47914834052753,168523,54734,1,11,10,5,2,1,0,0,1,8,5,24,52,117952,8,101459,86.01719343461747,73.77049180327869,15.384615384615385,590,Fair
23,24,2,128,80.53125515984306,259501,208979,0,10,7,6,2,0,0,0,0,13,5,13,39,80552,8,400961,300.0,47.91666666666667,20.51282051282051,400,Poor
7,24,3,84,92.32911234752785,213939,197527,1,2,1,1,2,5,0,0,1,14,5,10,37,99927,3,204151,204.30013910154412,21.875,8.108108108108109,378,Poor
